,Scenario_Full_List,Scenario,ClimateScenario,ClimateGroup,HarvestScenario,Replicate,Time,EcoregionName,NEEC,SOMTC,AGB,AG_NPPC,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3
7348,CR_CCSM_CurHarv_Rep9,CR_CCSM_CurHarv,CCSM,ClimateChange,Current,9,90, eco19,-368.3,20536.8,40792.5,711,1079.5,820.4,18095.6,4550.3,2964.3,1151.6,20.9,7.9,31.1,5.5,193.8,2873.2,8755.8,8714.1
7349,CR_CCSM_CurHarv_Rep9,CR_CCSM_CurHarv,CCSM,ClimateChange,Current,9,90, eco20,-364.2,19215.7,39505.5,698,1063.5,808.3,17506.7,4405.6,2862,1097.7,20.6,7.9,30.4,5.4,189.9,2237.7,7913.8,8874.4
7350,CR_CCSM_CurHarv_Rep9,CR_CCSM_CurHarv,CCSM,ClimateChange,Current,9,90, eco21,-436.9,30539.4,40032.2,756.4,1122.9,853.4,17694.6,4442.7,2905.2,1175.5,21.4,8.8,30.4,5.7,196.2,3466.1,14083.4,12793.8
7351,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco1,0,8701.2,18763.4,16.2,320.7,243.7,8500.5,2174.5,2029.6,576.8,19.4,7.6,26.9,6.3,144.5,847.1,3838.8,3870.8
7352,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco2,0,10290.9,18506.9,17.5,313.8,238.5,8386.7,2157.1,1993.7,569.3,19.5,7.5,26.4,6.2,144.4,1009,4203.4,4934
7353,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco3,0,14167.3,18474.2,8,335.6,255.1,8349.4,2152.2,1938.8,553.6,20.1,7.9,26.7,6.5,146.7,1711.4,5564,6745.2
7354,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco4,0,15038.5,18227.4,10.3,327.5,248.9,8241.4,2130.3,1911.9,547.4,19.9,7.6,26.4,6.3,147.1,1688.3,5761.4,7441.6
7355,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco5,0,13357.4,13560.4,8.5,285.2,216.8,6089.8,1568.9,1342.1,381,16.7,6.3,21.7,5.3,110.7,1530.8,4898.4,6817.5
7356,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco6,0,23932.3,15731.5,49.8,370.9,281.9,7024.7,1784.6,1523,425.6,20.3,7.8,26.3,6.5,136,2059.2,9606,12131.1
7357,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco7,0,25644.6,14098.8,40.3,357.7,271.8,6270.3,1592.8,1313.4,365.5,19.4,7.5,24.5,6.2,126.6,2089.9,10056.7,13371.4
7358,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco8,0,9677.3,22879.2,18.3,342.6,260.3,10413.4,2644.8,2404,681.8,21.3,8.3,27.4,6.7,162.1,957.8,4366.4,4190.9
7359,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco9,0,10788.5,22265.7,14.6,348.8,265.1,10118.6,2576.2,2298.8,652.8,21.4,8.4,26.9,6.7,159.8,1026,4598.2,5004.5
7360,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco10,0,14231.2,21093.7,22.4,407.5,309.7,9508.6,2426.3,2034.3,574.3,23.1,9.2,28.9,7.2,158.5,1571.1,5708.6,6793
7361,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco11,0,15906.8,23926.9,14.1,413.9,314.5,10834.1,2758.6,2410.6,682.9,24.3,9.6,30.5,7.6,175.6,1647,6404,7680.1
7362,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco12,0,16834.9,22152.9,12.5,414.8,315.3,9999.1,2546.5,2172.1,613.9,23.7,9.4,29.6,7.3,164.6,1877.8,6488.1,8304.4
7363,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco13,0,22313.7,23273.9,20.9,446.3,339.2,10494.5,2660.6,2273.8,639.3,24.6,10.2,29.9,7.7,174.8,2004,9821,10314
7364,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco14,0,25391.2,23017.2,17.8,479.3,364.3,10340.9,2626.1,2170.6,609.3,25.2,11.3,28.2,8,176.1,2244,10725.6,12245.6
7365,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco15,0,7722.3,16828.3,24.3,313.8,238.5,7597.5,1931,1740.1,487.9,20.4,8.5,24.9,6.4,133.3,823.6,3374.5,3390.9
7366,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco16,0,11417.9,17900.6,38.1,355.3,270,8059.9,2048.3,1807,504.9,22.5,10.2,25.9,7.3,148,1136.5,4507.8,5625.5
7367,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco17,0,12776.4,18061.9,45.1,372.7,283.2,8118.2,2066,1790.9,500.6,23.4,10.2,28.1,7.4,153.1,1271.3,5055.8,6296.3
7368,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco18,0,15591.9,19900,13.7,423.6,322,8931.2,2289.5,1927.6,541.1,26.9,11.9,30.6,8.4,165.1,1484.1,5563.1,8379.7
7369,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco19,0,17428.9,23001.7,35.3,436.8,331.9,10376.1,2653.9,2372.3,668.9,29.1,12.7,33.7,9.1,189.3,1979.2,6537,8723.5
7370,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco20,0,16902.7,20766.1,23.9,418.5,318,9343.4,2382.3,2075.6,581,26.8,11.7,31.6,8.5,177.8,1552,6246.1,8926.8
7371,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,0, eco21,0,26123.1,22719.4,16.5,469.9,357.1,10210.3,2604.3,2265.8,635.1,29.2,14.1,31.2,9.5,199.1,2351.6,10916.3,12656.1
7372,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco1,-286.4,8842.4,19972.1,458.4,544.7,414,8844.3,2262.5,1920.3,693.8,13.2,4.6,20,3.3,126.9,894.8,3945.8,3874.8
7373,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco2,-314.1,10405.4,20244.7,482.6,550.9,418.7,8966.1,2306.1,1899.6,675.1,13.8,4.7,20.4,3.3,128.5,1069.2,4268.4,4939.2
7374,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco3,-331.1,14325.4,19926.8,497.5,570.2,433.3,8797.3,2267.3,1882.1,696.4,14.1,4.9,20.7,3.4,129.8,1830.4,5618.8,6746.4
7375,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco4,-332,15132,19802.9,501.8,560.8,426.2,8748.4,2261.9,1853.6,686.7,14.2,4.8,20.8,3.4,129,1807.1,5754.6,7441.3
7376,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco5,-338,13414.5,15060.5,456,487,370.1,6592.9,1701.4,1350.4,516.4,12.8,4.2,18.2,2.9,102,1656.4,4841.5,6814.6
7377,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco6,-445.2,23994.3,18277.5,568.6,661.9,503.1,7930.1,2018.1,1536.7,573,16.4,5.5,23,3.9,119.4,2218.3,9515.7,12141
7378,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco7,-438,25562.9,16292,555.1,622.3,473,7036.3,1790.1,1354.5,527,15.7,5.3,21.4,3.6,108.8,2247.9,9826.1,13380.2
7379,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco8,-350.4,9813.8,25631.5,578.5,653.2,496.4,11396.1,2903.1,2211.6,744.8,17.1,6.1,22.3,4.5,147,1006.7,4464.3,4195.7
7380,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco9,-360.6,10877.7,24935.7,586.4,654.9,497.7,11067.2,2825.6,2140,737.3,17.3,6.2,22.1,4.5,144.8,1079.8,4643.7,5009.2
7381,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco10,-388.5,14406.8,23196.7,595.5,675.4,513.3,10228.8,2616.2,1960.4,726.4,17.5,6.4,22.6,4.6,139.2,1696.3,5779.4,6792
7382,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco11,-389.5,15991.6,26675.4,634.1,737.6,560.6,11801.9,3010,2266.1,796.5,18.8,6.9,24.3,5,154.7,1737.3,6422,7677.6
7383,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco12,-409.8,16928.3,24879.1,631.3,723,549.5,10972,2799.5,2078.3,742.8,18.7,6.8,24,4.9,146.5,1998.9,6481.9,8301
7384,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco13,-426.8,22587.7,25886.3,638.1,759.8,577.4,11408.6,2896.5,2168.7,773,19,7.4,23.7,5.1,150.6,2136.2,9975.9,10325.1
7385,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco14,-493,25613.3,26206.1,700.6,814.5,619,11504.2,2924.3,2114.2,763.8,20.2,8.5,23.4,5.6,154.4,2404.5,10797.7,12256.7
7386,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco15,-359.8,7915.5,19687.2,508.2,575.4,437.3,8679.4,2215.5,1631.7,558.7,17.4,6.7,21,4.7,120.9,899.2,3500,3395.4
7387,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco16,-374.1,11596.7,20378.8,539.3,614.8,467.3,8964.9,2286.9,1722.9,626.1,18,7.5,20.8,5.1,128.7,1242.8,4603.3,5621.9
7388,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco17,-352.7,12875.6,20527.6,531.4,622.8,473.3,9026.7,2304.1,1721.4,631.8,18,7.3,21.9,5.1,128.5,1387.7,5066.7,6292.6
7389,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco18,-492.7,15773.3,24166.4,675.3,748,568.5,10611.9,2728.8,1891.6,658.1,22.9,9.3,26.1,6.2,150.9,1605.9,5643.8,8372.6
7390,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco19,-410.2,17644.5,26037.1,639.8,750.4,570.3,11488.8,2943.4,2248.4,812.3,21.9,8.9,25.9,6.1,162.4,2124.8,6637.9,8719.3
7391,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco20,-372.1,16892.8,23489.9,591.4,697.8,530.3,10344.1,2643.9,1982.8,717.9,20.3,8.2,24.3,5.7,145.9,1671.9,6156.1,8918.9
7392,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,10, eco21,-453.2,26378.6,26305.9,668.4,794.2,603.6,11571.3,2955.2,2175.9,778.9,22.3,10.1,24.6,6.5,162.8,2544.4,11003.3,12668.1
7393,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco1,-210.7,9086.8,20260.6,464.3,554.7,421.6,8970,2296,1904.5,784,10.6,3.6,18.7,2.4,127,955.3,4125.2,3879.3
7394,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco2,-249.9,10659.1,21172.8,499.1,575.8,437.6,9377.6,2414.1,1905.7,764.3,11.3,3.7,19.4,2.5,130.4,1140.5,4443.1,4945
7395,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco3,-228.1,14627.7,19550.9,479.9,555.1,421.9,8635.7,2225.4,1891.5,839.2,10.7,3.5,18.2,2.4,127.6,1951.5,5800,6748.6
7396,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco4,-248.5,15386,19895.9,500,564,428.6,8788.9,2272.8,1877.6,816.8,11,3.6,18.8,2.4,128.4,1919.1,5896.6,7441.9
7397,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco5,-287.5,13639.1,15167.1,466.4,486,369.3,6644.1,1717.6,1404.5,649.1,9.8,3,16.3,2.1,102.2,1774.5,4950,6812.4
7398,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco6,-370.4,24304.6,18749.1,572,657.2,499.4,8156.5,2076.9,1627.3,736.5,12.9,4.1,20.7,2.8,121.4,2377.6,9654,12151.5
7399,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco7,-383,25750.1,16984.8,572.4,631.6,480,7352.7,1872,1496,679.2,12.5,4,19.5,2.7,113.8,2395,9851.9,13389.4
7400,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco8,-292,10088.8,26797.5,566.9,686.2,521.5,11911.2,3039,2225.2,844.3,15,5.2,22.2,3.6,149.3,1074.5,4664,4201
7401,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco9,-309.6,11121.7,26325.4,580.1,696.3,529.2,11679.1,2985.2,2161.7,834.4,15.2,5.3,22.1,3.7,147.7,1146.2,4813.3,5014.5
7402,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco10,-292.8,14725.1,23219,550.2,667.2,507.1,10247.5,2621.6,1998.2,877.9,14.4,5.1,21.1,3.5,138.1,1812.2,5983,6791.9
7403,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco11,-296.6,16255,27343,595.6,753.1,572.4,12100.2,3085.9,2297.2,932.1,16,5.7,23.4,4,155.6,1832.6,6590.9,7675.8
7404,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco12,-327.2,17214.3,25796.6,600.7,744,565.4,11382.3,2903.9,2139.2,877.7,16,5.6,23.3,3.9,148.7,2116.7,6650.4,8298.5
7405,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco13,-346.7,23032.6,26932.9,609.3,783,595.1,11877.3,3014.5,2207.3,895.2,16.5,6.1,23.3,4.1,152.6,2272.1,10271.2,10336.7
7406,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco14,-365.2,26048.1,26645.3,636.1,808.1,614.1,11717.1,2974.4,2198.9,943.4,16.8,6.7,21.9,4.3,155.1,2562.9,11061.5,12268.6
7407,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco15,-336.3,8274.1,20796.9,536.2,604.8,459.7,9171.6,2349.4,1697.8,691.7,14.9,5.4,20,3.7,124.9,993.4,3755.1,3400.7
7408,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco16,-347.4,11964.7,21595.3,566.4,649.2,493.4,9502.4,2431.2,1802.3,759.7,15.6,6.1,19.8,4.1,133.1,1357.8,4854.7,5619.1
7409,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco17,-302.4,13165.6,20952.6,535.2,628.7,477.8,9220.7,2358.4,1786.7,792.2,14.9,5.7,19.9,3.9,129.3,1496.1,5250.4,6289.9
7410,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco18,-441,16219.2,26598.2,696.2,814,618.6,11689.2,3008.8,2091.5,827.4,19.8,7.5,25.4,5,159.6,1743.6,5949.3,8366.6
7411,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco19,-349,18033.8,27623.1,644.5,787.9,598.8,12196.9,3124.4,2312.2,945.2,18.5,7.2,24.3,4.9,163.5,2266,6888.1,8716.2
7412,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco20,-340.4,17107.6,25052.6,614.9,744,565.5,11032.5,2820.6,2054.7,848.9,17.5,6.7,23.2,4.6,148.8,1771.6,6275.3,8911.9
7413,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,20, eco21,-394.6,26874.6,27510,674.9,823,625.5,12108.7,3089.3,2285.5,959.5,18.9,8,23,5.2,165,2726.3,11302.7,12680.6
7414,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco1,-90.4,9279,19818.6,324.5,500.6,380.5,8816.3,2257.1,1914.6,853,15.9,6.2,22.3,5.4,127.6,996.4,4270.9,3884.2
7415,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco2,-114.6,10888.7,21279.5,351.7,532.8,404.9,9470.9,2438.3,1965.8,845.1,17.2,6.6,23.8,5.8,134.1,1194.7,4608.5,4951.4
7416,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco3,-94.7,14864.6,18714,328.2,500.8,380.6,8296.7,2136,1886,915.7,15.9,6.2,21.9,5.4,126.7,2037,5949.5,6751.5
7417,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco4,-102.6,15604.3,19402,340.2,514.6,391.1,8606.2,2224.3,1900.1,897.5,16.6,6.3,22.9,5.5,129.5,1999.4,6032.3,7443.1
7418,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco5,-115,13851,14816.5,300.1,442.9,336.6,6522.4,1686.2,1460.7,730.2,14.5,5.4,19.8,4.7,104.6,1862.4,5073.2,6810.7
7419,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco6,-114.9,24631.7,17078.5,336.4,548.3,416.7,7480.1,1903.2,1767.1,895.7,17.5,6.7,23.2,5.8,122.6,2499.9,9846.4,12162.8
7420,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco7,-144.5,25950.2,16677.1,351.2,569.8,433,7269.8,1849.3,1567.1,793,18.2,7,23.8,5.9,116.2,2501.8,9933,13399.1
7421,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco8,-124.4,10332.7,27328.8,406.5,651.4,495.1,12195.8,3110.7,2328.5,924.1,18.6,6.9,26.3,5.5,157,1123.1,4845.9,4206.7
7422,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco9,-124.2,11359.4,26453.5,406.6,652.4,495.9,11783.2,3008,2282.3,942.8,18.6,6.9,26,5.5,155.3,1196.6,4987.3,5020.2
7423,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco10,-122.8,15005.2,22647,388.3,625.3,475.2,10020.6,2559.8,2055,979.1,17.8,6.7,25,5.2,143.5,1896.4,6172.8,6792.5
7424,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco11,-125,16495.5,27390.9,428.1,707.8,537.9,12168.1,3098.5,2385.5,1023.7,20,7.5,27.9,5.9,163.3,1900.7,6756.8,7674.6
7425,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco12,-138.1,17500,25725.6,424.3,700.5,532.4,11392.4,2901.6,2240.6,992,19.9,7.5,27.8,5.8,156.9,2209,6837.6,8296.6
7426,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco13,-162.7,23471.4,27201.3,439.1,743.8,565.3,12042.7,3051.5,2312.3,992.8,20.7,8.1,28.4,6.2,161.8,2379.2,10581.6,10348.8
7427,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco14,-157.7,26448.1,26405.7,443.8,750,570,11662.5,2952.6,2286.4,1051.5,20.7,8.7,26.6,6.3,161.9,2675.5,11329.9,12280.8
7428,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco15,-162.8,8612.2,21317.9,364.4,572.2,434.9,9449.3,2423.1,1821.1,788.2,18.9,7,25.5,5,137.8,1069.3,3998.5,3406.5
7429,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco16,-159.5,12309.5,21461.5,375.9,599.8,455.9,9488.9,2428.8,1918.3,887.4,19.3,7.5,25.2,5.2,143.5,1446.6,5102.4,5617
7430,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco17,-142.8,13453.4,19755.9,362.5,575.4,437.3,8711.6,2226.4,1873.1,952.3,18.3,6.9,24.9,4.9,137.9,1581.2,5446.6,6287.7
7431,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco18,-193.8,16642.8,27263.5,454.6,757.9,576,12058,3097.6,2305.9,981.3,24.4,9.3,32.1,6.5,174.9,1850.3,6256.2,8361.4
7432,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco19,-170.1,18394,27853.6,445.3,740,562.4,12353.2,3155.5,2452.1,1069.1,23.2,9,30.8,6.4,176.6,2373.6,7129.9,8714
7433,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco20,-183.3,17352.6,25933.8,439.8,727.3,552.7,11463.6,2926.8,2205.3,954.8,23,8.8,30.9,6.2,165.5,1847.5,6434.1,8905.5
7434,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,30, eco21,-191.6,27349.6,27625.9,458.6,766.6,582.6,12219.6,3111.1,2411,1086.3,23.8,9.8,29.9,6.6,177.9,2861.8,11616.3,12693.5
7435,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco1,-153.5,9414.7,20287.8,320.3,506.1,384.7,9031.4,2311.9,1961.9,851.7,19.4,7.9,25,7.2,130.9,1019.2,4375.3,3889.3
7436,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco2,-179.3,11078,22022.2,348.3,544,413.4,9808.8,2524.5,2040.4,870.8,21.1,8.5,26.8,7.7,138.7,1232.6,4748.6,4958.1
7437,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco3,-164.3,15047.7,18903.2,327.9,517.8,393.5,8368.6,2151.3,1909.1,912.6,19.8,7.9,25,7.2,129.2,2092.4,6071.2,6754.8
7438,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco4,-174.2,15770.8,19847.4,339.7,535,406.6,8795.1,2268.9,1920.8,905.8,20.6,8.2,26.1,7.5,131.7,2051.5,6142.8,7444.8
7439,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco5,-163.3,14024.6,15501.5,293.9,473.7,360,6813.5,1758.3,1491.1,738.3,18.3,7.1,23.2,6.6,107.7,1922.8,5184.5,6809.5
7440,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco6,-165.8,24819.4,17529.5,320.1,563.8,428.5,7676.5,1948.2,1720.4,873.6,21.4,8.5,26.4,7.7,121.5,2563.4,9960.3,12174.3
7441,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco7,-157.1,26116.8,15944.8,309.3,548.5,416.9,6947,1762.1,1606.8,874.2,20.7,8.2,25.6,7.5,115.4,2572.4,10020,13409.1
7442,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco8,-217.3,10486,28226,449.3,674,512.2,12594.9,3207.4,2375.1,946,22.1,8.8,27.5,7.8,154.1,1145.4,4973.5,4213
7443,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco9,-233.8,11501.4,27721.4,462.4,694.6,527.9,12337,3143.2,2325.2,943,22.6,9.1,28,8,153.5,1217.1,5104.5,5026.3
7444,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco10,-244.5,15176.4,23284.4,450.9,666.6,506.6,10278.9,2620,2033,964.8,21.6,8.6,27,7.5,138.9,1939.9,6304,6793.6
7445,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco11,-242.9,16642.2,28182.1,484.9,739.5,562,12508.4,3178.2,2397.6,1031.6,23.8,9.6,29.6,8.4,159,1934.1,6875.3,7673.8
7446,CR_CCSM_EcolFor_Rep1,CR_CCSM_EcolFor,CCSM,ClimateChange,EcolFor,1,40, eco12,-261.8,17696,26512.3,487.4,744,565.4,11718.8,2976.6,2253.5,1008.8,23.9,9.6,29.8,8.4,153,2263.5,6984.4,8295.1
